userId,songId,rating,timestamp
192,1341,1,1705974180
311,4062,0,1705969083
563,2333,1,1705967459
150,494,1,1705968538
148,1308,1,1705973733
389,9279,0,1705975539
114,3878,1,1705971546
310,9989,0,1705978691
290,9156,1,1705954603
126,4545,0,1705950806
165,5100,1,1705955747
585,8224,1,1705959704
440,8190,1,1705978349
58,5124,1,1705958580
481,8099,0,1705970830
185,126,0,1705973775
85,16,0,1705973017
123,5070,1,1705952306
44,1485,0,1705964858
284,3838,1,1705957363
74,1980,1,1705965744
317,1464,1,1705968971
172,6683,0,1705952485
255,7824,0,1705968983
304,4075,0,1705954999
127,2367,0,1705952996
65,843,1,1705974634
296,5253,0,1705972584
477,9661,0,1705960897
607,7954,1,1705963356
554,9781,0,1705950756
537,6035,0,1705950894
435,8119,0,1705972246
30,7996,1,1705972738
518,46,0,1705970393
369,3630,1,1705965732
342,6230,0,1705967267
110,7320,0,1705962918
565,2882,0,1705967300
479,3021,0,1705952444
330,5762,0,1705958492
143,660,0,1705952558
398,8108,0,1705973748
361,4806,0,1705971195
482,3101,1,1705966844
119,2246,1,1705970310
122,6225,0,1705958941
97,3419,0,1705980765
426,4007,0,1705951705
514,9807,0,1705973260
157,5598,0,1705954904
6,4103,1,1705966191
445,9044,0,1705965731
2,1068,0,1705967270
389,3312,0,1705967251
412,4975,1,1705973856
144,9084,1,1705962747
595,4832,0,1705964963
337,8757,0,1705960529
355,8262,0,1705951595
230,808,1,1705964242
150,5027,0,1705969868
183,2397,1,1705972496
68,8519,0,1705982094
548,7929,1,1705956610
139,1945,0,1705962065
486,7071,0,1705976385
488,2863,0,1705970013
318,4186,1,1705961119
570,1735,0,1705952324
93,9918,0,1705954416
380,5339,1,1705957183
226,6835,1,1705957600
19,2665,0,1705968705
170,4488,0,1705973185
147,6267,0,1705973312
36,8906,1,1705959734
501,3743,0,1705960603
114,8589,0,1705977987
115,3996,0,1705955508
210,7360,0,1705956170
520,5769,1,1705975444
330,196,0,1705978253
129,1290,0,1705967166
16,7590,0,1705980867
461,8572,0,1705972752
79,4859,0,1705978483
437,985,0,1705975480
435,1683,1,1705962156
85,9534,0,1705950997
556,4511,1,1705966497
497,8494,1,1705979581
355,1905,1,1705973266
91,2407,1,1705980676
250,7856,0,1705968537
539,7682,0,1705982322
351,8962,0,1705958080
57,9164,1,1705971131
545,6586,0,1705950814
298,2382,0,1705952391
367,9135,1,1705953353
407,4510,1,1705974259
537,6066,1,1705982748
565,2241,1,1705975688
260,2732,0,1705961283
386,9686,1,1705968467
484,5428,0,1705964567
319,4039,0,1705957427
71,1693,1,1705966304
533,2749,1,1705957531
524,5328,0,1705951706
382,6785,1,1705960637
499,465,0,1705958418
95,7491,1,1705955043
6,2152,1,1705951028
205,2327,0,1705953439
129,9420,1,1705952796
357,4165,0,1705973499
504,8650,0,1705975208
416,9642,0,1705983113
359,966,1,1705968791
149,3806,1,1705950578
95,7209,0,1705979767
343,9262,0,1705961544
497,2937,0,1705981980
562,8333,0,1705979612
411,9722,0,1705953001
349,983,0,1705963248
192,6825,1,1705973493
570,1887,0,1705980747
511,1688,1,1705966463
231,8796,0,1705970787
595,3405,1,1705965594
484,6735,1,1705971349
535,3603,0,1705982313
379,2859,0,1705952331
318,3860,1,1705981260
466,4081,0,1705964427
503,1074,0,1705980448
395,2254,1,1705962740
484,7472,1,1705977540
441,283,1,1705963112
305,2702,0,1705978494
197,2560,1,1705965226
315,4647,1,1705952084
303,257,1,1705975476
211,8723,0,1705966198
464,5548,0,1705963323
130,3005,1,1705962685
502,4202,0,1705966381
508,8512,0,1705958142
318,2837,1,1705974438
140,244,0,1705975121
159,8102,0,1705955456
236,8789,0,1705965937
482,2875,1,1705982356
592,7355,1,1705973052
207,6964,1,1705959979
429,3318,0,1705974663
184,2911,1,1705982552
408,1132,1,1705972923
102,1631,1,1705957548
33,9580,1,1705980833
442,3481,0,1705974279
527,613,1,1705964812
365,9956,0,1705981360
151,3460,0,1705964153
480,9139,0,1705961907
159,6183,0,1705969342
382,55,1,1705971999
49,6337,0,1705975357
486,861,1,1705968414
77,5624,1,1705968569
335,9084,1,1705982450
85,1388,1,1705951482
191,4797,0,1705956272
131,7618,0,1705970696
281,7827,0,1705961291
131,2696,1,1705950781
508,984,1,1705957341
323,6925,1,1705957599
186,5254,0,1705959075
287,7045,0,1705977423
502,9922,0,1705956518
480,2023,1,1705964804
481,3331,1,1705977915
172,5378,1,1705970161
610,3647,1,1705960549
282,9369,1,1705977819
80,5133,1,1705980266
438,5013,0,1705952415
545,4012,1,1705952589
185,5218,0,1705965669
290,848,0,1705955037
514,7594,1,1705973066
482,9156,1,1705976213
347,7597,0,1705970220
205,250,1,1705977098
59,5368,1,1705966188
68,902,0,1705981053
507,8094,1,1705955127
468,804,1,1705969750
111,1048,1,1705968300
305,443,0,1705962501
152,3685,0,1705953830
480,1466,1,1705955274
167,3261,0,1705975973
407,3266,0,1705961169
379,9112,0,1705964191
586,4124,1,1705960369
315,4223,0,1705953089
334,4988,0,1705970797
429,6054,0,1705982368
6,3170,0,1705962495
204,9197,0,1705962694
209,887,1,1705972065
501,496,0,1705974315
610,4069,0,1705975715
67,3024,1,1705957480
321,1158,1,1705972657
600,1241,0,1705968994
560,680,0,1705967924
556,4213,0,1705979066
224,9472,0,1705956351
364,8180,1,1705969262
586,431,0,1705963849
28,545,0,1705967511
18,7065,0,1705973516
160,9945,0,1705956048
43,7783,1,1705969436
479,4575,1,1705980884
372,4879,1,1705976747
609,4204,0,1705966310
499,4858,0,1705953251
279,189,0,1705970171
128,238,0,1705950566
182,38,0,1705974260
67,8221,0,1705963171
273,2934,1,1705979245
170,9575,0,1705962201
90,7563,1,1705968493
527,3706,0,1705962902
606,9511,1,1705954450
95,9773,0,1705954591
124,8953,1,1705963585
323,3490,1,1705971241
126,720,1,1705953979
545,5258,1,1705975225
369,1739,1,1705983121
96,1742,0,1705981403
287,5377,0,1705960205
9,4759,1,1705980173
515,3391,1,1705974556
459,1639,1,1705979981
71,5974,1,1705983100
417,1726,1,1705977091
561,1957,0,1705970999
495,3701,1,1705967500
409,7404,0,1705981780
44,4617,1,1705974145
10,7390,1,1705975036
522,1666,1,1705982347
6,3329,1,1705952201
343,2246,0,1705982324
184,4014,1,1705975218
170,8249,0,1705955833
511,3091,1,1705962314
455,6018,0,1705973760
467,7915,0,1705958368
124,9106,0,1705960834
371,7151,1,1705967906
487,108,0,1705975204
479,2708,0,1705961281
208,3364,0,1705953624
402,655,0,1705980655
560,4792,0,1705961262
134,7373,0,1705951026
120,9745,1,1705977055
256,4525,0,1705974607
433,4,0,1705982078
588,6343,0,1705964447
540,9783,0,1705980291
434,9636,0,1705963487
137,1672,1,1705982183
445,1239,0,1705981227
524,4042,1,1705973309
426,4014,1,1705956355
9,5598,1,1705956351
137,354,0,1705965805
143,3466,0,1705965309
479,8905,1,1705966968
508,4243,1,1705958933
445,6051,0,1705967009
463,2286,1,1705963038
502,8572,1,1705952605
527,4674,0,1705965535
179,1004,0,1705980898
604,1997,1,1705964187
163,9650,0,1705960424
286,1565,1,1705980022
204,1096,1,1705952588
486,8644,1,1705964084
479,463,1,1705981662
491,4895,1,1705957186
468,535,1,1705950818
382,1864,1,1705981988
606,6107,0,1705953062
329,3007,1,1705968565
49,4723,0,1705971569
263,4671,0,1705965149
189,133,1,1705960878
610,7356,1,1705966561
390,4342,1,1705967219
130,9596,1,1705951627
129,5353,1,1705976443
588,2225,1,1705951651
213,7414,1,1705978967
318,6478,0,1705962838
323,3029,0,1705964219
44,2892,1,1705972056
358,7707,1,1705969480
125,7883,1,1705982663
160,5346,1,1705982858
98,1568,1,1705968118
420,7225,1,1705978725
403,6366,0,1705971226
359,5716,0,1705951755
454,5137,1,1705979786
298,1296,0,1705964081
347,5346,0,1705952193
56,7418,1,1705972629
414,1565,0,1705966195
537,2612,1,1705974383
322,7576,0,1705981082
102,9787,0,1705950908
438,6413,0,1705957894
172,3642,0,1705982736
590,4218,0,1705957778
159,6647,0,1705950947
484,6230,0,1705957443
480,1985,1,1705958889
388,2643,0,1705972712
463,2050,1,1705979901
279,8752,1,1705960566
115,3824,1,1705973242
29,6676,0,1705978325
218,604,1,1705953455
447,4774,1,1705964530
170,4040,0,1705968889
541,9093,0,1705952569
600,940,0,1705974354
486,749,1,1705981570
500,9975,1,1705972108
5,7614,0,1705980089
113,5198,0,1705967062
241,756,1,1705952207
357,2945,1,1705979302
592,538,0,1705979068
403,1894,0,1705965334
41,3715,1,1705960149
30,2787,0,1705962265
9,4724,1,1705979736
512,2392,1,1705957310
138,9677,0,1705982309
389,2784,1,1705960615
241,995,1,1705950597
377,7187,0,1705960053
49,2315,1,1705958864
205,796,1,1705976637
155,5852,0,1705974305
168,2051,0,1705951931
399,1864,1,1705965326
459,2790,0,1705955443
386,5163,1,1705953222
428,5490,1,1705977183
65,7880,1,1705969762
600,6154,0,1705965459
441,9576,1,1705981284
335,3722,1,1705963009
598,5190,1,1705969228
129,453,1,1705981503
147,8531,1,1705980504
19,9231,0,1705964949
446,9565,1,1705970710
152,7644,0,1705977639
399,6856,1,1705963561
68,742,0,1705966477
386,5177,0,1705956199
317,6160,1,1705960382
560,8207,0,1705979932
479,4091,1,1705978716
431,1994,0,1705972502
147,6679,1,1705955167
218,4569,1,1705979023
437,6452,1,1705966458
471,1469,1,1705969387
554,5432,1,1705954085
385,1375,1,1705967709
96,6002,1,1705982594
600,4079,1,1705965790
507,8307,1,1705970260
238,6442,1,1705975524
396,103,0,1705960710
264,6403,1,1705958802
256,4972,0,1705969248
593,3267,1,1705974422
540,7500,0,1705967396
168,3142,1,1705979208
83,2058,0,1705980346
163,9560,1,1705958931
383,100,0,1705959740
166,288,0,1705968009
598,2052,1,1705968704
417,9792,1,1705960580
201,1657,1,1705971966
535,3072,1,1705951129
146,147,1,1705950629
440,314,1,1705982269
443,6592,1,1705967917
470,2921,1,1705973907
561,8157,0,1705976097
129,3471,1,1705962419
357,1492,0,1705960241
451,8263,1,1705958606
276,2602,0,1705981580
481,1912,0,1705969030
523,8147,0,1705953826
126,52,1,1705955311
592,8638,0,1705954858
495,3465,1,1705977389
41,5244,1,1705953971
375,2121,0,1705980206
583,8635,1,1705950845
126,7849,1,1705981446
479,948,0,1705957753
149,6473,1,1705956525
42,1417,1,1705963118
168,7044,0,1705967385
77,7572,0,1705961932
226,5200,0,1705962743
6,6331,0,1705964067
386,473,0,1705969045
555,9146,1,1705959014
422,813,1,1705961088
168,9877,1,1705976104
28,7875,1,1705970726
366,5641,0,1705958877
515,2708,0,1705978969
537,4201,0,1705974303
56,2331,0,1705964610
155,214,1,1705966636
420,7366,0,1705956705
314,2475,1,1705976783
70,7320,1,1705960158
272,8412,0,1705980053
365,1543,1,1705979544
284,1639,0,1705965619
360,2145,0,1705981883
325,3368,0,1705966672
9,1187,0,1705971347
166,5177,1,1705981343
575,2021,0,1705958232
379,4494,0,1705963285
44,1103,0,1705970156
563,2247,1,1705966004
534,6818,1,1705953976
435,3462,0,1705967142
467,4742,1,1705964662
96,1116,0,1705960936
272,4380,0,1705952862
149,3959,1,1705968160
429,3869,0,1705960576
365,9423,0,1705965760
438,8641,1,1705972137
276,3388,1,1705951879
157,4707,0,1705960325
417,5382,0,1705959292
317,1408,1,1705955309
569,4493,0,1705957611
232,2449,0,1705983071
562,4256,1,1705974635
371,6521,0,1705961230
508,1676,1,1705981553
298,8592,0,1705957552
150,1169,0,1705962191
252,6679,0,1705955069
203,704,1,1705958252
204,4442,0,1705982086
382,9494,0,1705977381
211,1003,0,1705970789
429,4612,0,1705980666
553,2405,0,1705961308
554,6946,1,1705965302
33,1660,0,1705981097
429,376,1,1705979382
40,4804,0,1705959820
490,6306,1,1705969084
310,4374,1,1705978232
147,290,0,1705966950
357,7010,0,1705968718
247,5318,0,1705962759
83,5604,1,1705959495
593,9088,0,1705955759
308,9820,0,1705958466
456,3318,0,1705971924
560,6978,1,1705954765
355,4064,0,1705964225
217,9828,0,1705963274
592,672,0,1705969594
363,7746,0,1705965699
168,3997,1,1705954095
174,9340,0,1705965304
149,5757,1,1705950396
573,9005,1,1705976453
607,4059,1,1705957786
434,2065,1,1705953577
396,2015,1,1705982563
160,8735,0,1705954473
423,2122,1,1705963246
2,7932,1,1705977971
38,1725,1,1705955583
281,9779,0,1705962150
171,2715,1,1705977683
187,4289,1,1705963134
391,3074,1,1705978227
71,1270,1,1705965668
139,4392,1,1705954981
299,82,1,1705958200
502,6129,1,1705952718
314,1866,1,1705960440
42,7360,1,1705965878
551,4779,1,1705970094
466,8798,0,1705961218
501,3164,0,1705981904
270,1208,0,1705977908
111,8711,1,1705970967
448,660,0,1705952310
77,6332,0,1705965643
272,6863,1,1705971307
213,4319,0,1705960037
562,7016,0,1705966499
393,436,0,1705972357
140,5060,1,1705960783
68,8209,0,1705966976
14,619,0,1705958846
118,3481,0,1705982240
326,7333,0,1705954948
249,5453,0,1705954612
438,1016,1,1705953331
460,2058,1,1705963890
44,3704,1,1705967252
322,4677,1,1705958610
367,5360,1,1705959929
74,1393,0,1705961271
110,2308,1,1705980214
238,6782,1,1705976458
311,3565,1,1705960963
129,5608,0,1705975453
556,4661,0,1705964266
337,785,0,1705971743
9,6761,0,1705975424
24,4941,0,1705974966
469,6454,1,1705954249
525,9962,1,1705957560
309,3563,1,1705961949
402,3269,0,1705971249
600,4522,0,1705958481
561,7424,0,1705958939
182,6611,1,1705953704
508,1444,0,1705982613
586,7299,0,1705979809
451,1134,1,1705969199
18,1687,0,1705962047
411,6565,0,1705954732
213,7961,0,1705980827
274,1901,0,1705973163
198,4562,1,1705972417
296,899,1,1705956902
565,2721,0,1705969399
247,9130,0,1705971847
133,4514,1,1705961881
103,382,0,1705964436
413,9251,1,1705972198
272,3785,0,1705971650
216,2481,1,1705975049
41,7273,1,1705982989
225,7144,0,1705966367
514,3905,1,1705982255
533,4119,0,1705956291
392,740,0,1705960103
160,8323,1,1705969162
399,1645,0,1705979232
181,4302,1,1705966363
358,7602,0,1705961663
539,9225,1,1705966607
121,2044,0,1705975097
21,367,1,1705980343
586,5865,0,1705956398
305,4786,1,1705966364
221,5019,1,1705968885
408,9109,1,1705962776
40,9477,0,1705964538
128,1933,0,1705976660
600,512,0,1705961454
129,8914,0,1705980046
563,7377,0,1705978340
558,4202,0,1705981132
593,6802,0,1705952153
553,1992,0,1705966754
556,5430,0,1705968712
172,5309,1,1705973190
4,1662,0,1705975148
300,1847,1,1705960232
91,7444,1,1705969553
404,5338,0,1705968830
253,1700,0,1705957683
426,3029,1,1705976023
480,3715,0,1705952570
520,1741,0,1705980217
49,3233,0,1705963773
561,5754,0,1705957195
395,2512,0,1705979766
122,2051,0,1705970991
258,799,1,1705963015
474,9678,0,1705980536
537,7862,0,1705975289
166,4617,0,1705966011
529,4552,1,1705974772
112,6136,1,1705960329
16,3338,0,1705955634
393,5072,1,1705966819
173,3569,0,1705973327
137,7603,0,1705954094
503,5077,1,1705969475
586,9764,0,1705958299
228,4345,1,1705981668
214,6814,1,1705978556
490,1960,0,1705964197
102,2673,1,1705975009
98,2924,0,1705972734
164,8808,0,1705968835
447,6541,1,1705977234
173,282,1,1705969323
267,691,1,1705972454
248,4565,1,1705964713
160,6731,0,1705967887
603,3487,1,1705951680
137,7049,1,1705964716
104,4063,0,1705961946
307,2149,0,1705961221
525,5905,0,1705958239
206,5892,0,1705980970
90,7453,0,1705980135
180,5978,1,1705975065
89,9745,0,1705980422
416,309,1,1705956737
287,3344,0,1705973020
226,7066,1,1705971936
563,2448,0,1705968706
294,2679,0,1705978776
535,738,0,1705971665
145,4,1,1705966978
318,1774,0,1705961780
295,8350,1,1705955513
382,2125,0,1705959489
180,9022,0,1705975025
365,9970,0,1705975658
373,4444,0,1705960260
603,5984,1,1705957432
502,4702,1,1705964078
70,6039,1,1705979937
321,6485,1,1705972930
174,1353,1,1705958467
9,2166,0,1705976497
240,231,0,1705960348
545,7385,0,1705970548
225,831,1,1705979749
506,5470,0,1705981294
380,9571,1,1705958310
177,91,1,1705972659
310,1811,0,1705973194
219,4613,0,1705958285
248,6479,1,1705972404
344,2099,0,1705961954
68,4228,0,1705978553
467,9708,0,1705970732
422,2116,0,1705962099
419,3469,1,1705977849
93,918,0,1705964023
265,5531,1,1705954206
435,2434,0,1705957391
248,2440,1,1705979239
323,1942,0,1705979102
435,2651,0,1705951089
435,399,0,1705976520
157,6315,0,1705951025
400,5640,1,1705981657
480,462,0,1705972746
126,7,1,1705972308
58,6528,0,1705967681
400,9236,1,1705965056
250,3809,1,1705956395
276,675,0,1705959740
272,434,1,1705956733
80,3255,0,1705979111
334,8086,1,1705953107
128,4094,0,1705982800
146,4155,0,1705980071
390,4685,0,1705958122
43,5458,0,1705955138
140,6717,0,1705951815
213,8538,0,1705967740
154,6400,0,1705982912
48,4114,1,1705972826
372,7513,0,1705952229
430,2013,1,1705965917
533,8773,1,1705963081
594,4090,1,1705971855
175,8614,1,1705962769
299,2477,0,1705953218
155,3014,0,1705965226
164,440,0,1705979981
256,789,1,1705950909
45,2479,1,1705967400
413,2539,1,1705950715
222,8244,0,1705963901
106,1520,0,1705974732
209,131,0,1705968167
178,7532,0,1705953098
333,436,0,1705966257
296,9069,1,1705969497
365,9541,0,1705976605
445,6581,0,1705978894
603,7226,1,1705977985
400,4988,1,1705974638
514,5451,0,1705961887
104,4290,0,1705982221
256,9892,0,1705963799
104,8756,1,1705973640
242,5761,1,1705977233
31,8655,1,1705976361
128,3367,0,1705978877
95,5597,0,1705973805
429,2443,1,1705962876
86,2510,0,1705980228
423,3006,1,1705969515
207,4202,0,1705955402
287,7930,0,1705966401
232,4638,1,1705955469
352,7801,1,1705975912
480,7647,1,1705962124
360,437,0,1705968656
416,5254,1,1705967997
300,8318,1,1705956445
304,745,1,1705982059
609,9266,0,1705953705
495,1921,1,1705951409
500,1727,0,1705957342
304,5844,1,1705958000
169,9476,1,1705965093
586,7172,1,1705968565
148,7692,0,1705974659
448,9801,0,1705976545
577,7014,0,1705972848
288,4147,1,1705981944
134,8177,0,1705959858
56,1790,1,1705980260
534,4097,0,1705962636
124,46,0,1705968790
65,4588,0,1705956574
272,7530,1,1705950574
382,5089,0,1705962527
165,557,1,1705975168
128,2110,0,1705964701
99,1092,1,1705964580
527,1076,1,1705980957
96,7735,1,1705966503
411,4314,1,1705957403
140,3014,0,1705952771
501,4176,1,1705954905
537,993,1,1705969413
154,3712,0,1705967671
236,9574,0,1705955883
256,1599,0,1705971794
59,5704,0,1705962918
172,2003,0,1705976338
604,3239,0,1705981228
155,2581,1,1705967473
74,6804,0,1705967587
299,547,1,1705955988
500,2010,1,1705963063
334,2469,1,1705963172
135,7440,0,1705957744
598,8824,0,1705962846
95,9784,1,1705969846
368,578,1,1705979416
121,190,0,1705957463
395,1645,0,1705952402
315,2939,0,1705958697
562,6215,1,1705959255
460,5995,0,1705950485
268,4115,0,1705957882
98,8178,0,1705964753
310,929,1,1705956610
101,195,0,1705963891
250,9496,0,1705960898
79,9244,1,1705980945
261,4251,1,1705978820
359,7171,0,1705953533
479,6736,1,1705955425
228,9162,0,1705965489
118,9229,1,1705970346
272,9398,0,1705965549
540,8665,0,1705963426
395,1668,0,1705965491
153,4601,0,1705952617
435,4310,0,1705952299
486,3481,1,1705966434
456,4489,0,1705956903
527,1371,1,1705971851
432,8388,1,1705976978
422,8506,1,1705972452
365,2259,1,1705980701
115,4378,0,1705971263
287,5193,1,1705962213
595,4880,0,1705974541
418,1712,0,1705974320
451,5580,0,1705953884
220,9438,1,1705983029
182,4155,1,1705963753
134,2673,0,1705965927
119,6758,1,1705954402
49,4492,0,1705981418
52,46,1,1705971260
494,3658,0,1705956253
250,5209,0,1705968342
129,173,1,1705974248
59,8850,0,1705977499
598,3361,0,1705962183
283,4757,1,1705959215
607,7904,0,1705974350
342,873,1,1705968991
309,4033,1,1705977551
487,7068,0,1705952913
151,2480,0,1705969218
205,1576,0,1705976450
405,4307,1,1705975575
583,2926,0,1705963047
591,6501,1,1705954315
595,2702,0,1705977325
222,2597,0,1705964894
600,8997,1,1705974118
115,1019,1,1705970746
55,841,0,1705970601
58,9420,0,1705957689
348,9532,1,1705961032
122,384,0,1705982928
271,1453,0,1705962008
79,4930,1,1705962601
595,4323,1,1705970575
548,7423,0,1705968854
376,7741,0,1705978046
386,2383,1,1705978069
118,5350,0,1705979318
310,883,1,1705962506
308,8433,0,1705953732
421,2737,0,1705961344
110,6051,1,1705963079
254,808,1,1705964265
335,290,1,1705959104
511,4305,0,1705957552
360,5866,1,1705982915
36,2587,0,1705980731
296,8225,0,1705980415
603,9948,0,1705976146
515,900,1,1705955713
515,9989,0,1705973922
177,6057,0,1705950395
143,942,0,1705969203
119,7045,0,1705955733
540,7498,1,1705982546
459,346,1,1705969650
181,8094,1,1705982036
238,585,0,1705951255
165,8035,0,1705951854
309,1435,0,1705962010
517,3906,1,1705980617
6,5141,0,1705975021
257,9024,1,1705952890
573,5901,1,1705953629
481,3650,1,1705978029
451,4345,0,1705982134
488,956,0,1705978974
609,5494,0,1705974604
127,2482,1,1705975250
402,771,0,1705950779
588,7418,0,1705967080
53,94,1,1705963264
477,90,1,1705970963
129,3775,0,1705967074
606,6847,1,1705978533
114,1092,1,1705964668
160,7557,1,1705973772
603,6284,1,1705970989
438,8164,1,1705965292
485,7809,0,1705979098
223,2729,0,1705969426
300,4632,1,1705967568
101,9633,1,1705978866
522,2704,0,1705962790
403,2041,1,1705961627
436,2573,1,1705963044
180,34,1,1705969526
256,6191,1,1705980913
527,3156,0,1705971297
6,4564,1,1705975302
20,506,1,1705951528
523,3661,0,1705958742
168,4708,0,1705969019
82,6367,0,1705977917
140,6914,1,1705971499
66,9668,0,1705978647
601,946,0,1705967588
110,2705,1,1705981855
304,6104,1,1705971412
209,9692,0,1705963364
306,8662,1,1705952583
537,4897,0,1705977681
464,5750,1,1705969630
97,5001,0,1705980992
503,1162,1,1705982947
31,276,0,1705970794
247,4576,0,1705966105
544,3256,0,1705954650
222,5868,0,1705950427
577,1391,0,1705968418
316,1096,1,1705959673
183,9487,1,1705982462
40,2623,1,1705967502
355,8707,1,1705967869
226,5729,1,1705953148
547,827,1,1705974515
378,3326,1,1705953254
144,3794,0,1705967383
70,5229,0,1705963712
58,626,0,1705977124
41,7700,0,1705954696
65,628,0,1705978616
417,8202,0,1705957619
552,6149,0,1705951098
129,559,0,1705956021
184,6379,1,1705964683
358,9697,0,1705961952
170,8621,0,1705957603
510,4870,1,1705982052
197,8875,1,1705968495
282,777,1,1705981740
202,2613,1,1705978807
259,4630,0,1705965720
358,8549,1,1705963397
45,3022,1,1705980213
603,6861,0,1705956965
461,2548,1,1705973954
163,1047,0,1705959468
114,9716,0,1705982092
328,2404,1,1705959194
588,5012,0,1705979539
260,7160,0,1705972220
440,5021,0,1705981694
376,7172,1,1705965151
401,2376,1,1705970085
590,9955,0,1705953288
148,1439,1,1705962432
545,3120,1,1705974515
482,2204,1,1705952405
101,9856,1,1705974367
593,1450,1,1705975466
389,1529,1,1705976891
254,1797,1,1705962851
365,145,1,1705959935
133,4153,1,1705953648
13,5509,0,1705971861
403,843,1,1705970100
178,1022,1,1705964481
464,4933,0,1705955759
249,1135,0,1705962654
307,9271,0,1705965258
425,4247,1,1705974497
291,289,0,1705952694
196,5754,1,1705951027
552,5513,0,1705954514
440,4497,0,1705978551
122,7771,1,1705981046
601,3033,1,1705961287
438,5568,0,1705962351
460,6558,1,1705970432
44,204,0,1705968912
76,8716,0,1705973505
598,2027,0,1705982290
183,4431,0,1705951872
128,8397,0,1705966890
275,8332,0,1705969587
445,5366,1,1705972723
367,7123,1,1705959227
181,9192,1,1705956496
2,4111,0,1705968070
465,4857,1,1705960508
206,9464,1,1705955163
128,5603,1,1705956614
218,3809,0,1705959385
422,1650,0,1705970368
309,7000,0,1705970666
279,1314,1,1705961434
90,7593,0,1705960024
56,7514,1,1705972713
24,5461,0,1705968638
399,5113,0,1705966176
260,7818,1,1705956320
318,691,0,1705983003
573,9794,0,1705971461
604,5985,1,1705958972
172,5301,1,1705980461
593,4670,0,1705978571
166,429,1,1705966197
300,2456,1,1705952037
445,6178,1,1705962899
490,1128,1,1705958468
122,2668,1,1705979395
434,2778,0,1705963906
428,2174,1,1705959860
597,6405,1,1705953857
604,1337,0,1705958947
527,1695,0,1705960082
