userId,songId,rating,timestamp
216,38,0,1705966715.0
72,828,0,1705975822.0
479,5516,1,1705970003.0
68,8093,1,1705968749.0
592,258,1,1705969741.0
592,2838,1,1705974314.0
451,427,1,1705980633.0
227,5556,0,1705972135.0
173,5042,1,1705978151.0
95,5854,1,1705966970.0
25,4057,1,1705978139.0
19,6322,1,1705951017.0
371,5774,1,1705978493.0
6,6989,0,1705951120.0
210,3822,0,1705958902.0
479,3072,0,1705978380.0
123,1656,1,1705959252.0
308,2956,0,1705953531.0
442,8410,0,1705960507.0
379,3338,1,1705952820.0
515,6205,1,1705978698.0
295,2905,1,1705962656.0
299,6926,1,1705970350.0
38,1200,1,1705979903.0
467,4308,0,1705973436.0
562,7806,0,1705959177.0
136,4019,1,1705957694.0
314,5343,1,1705951853.0
120,2848,0,1705970654.0
594,1292,0,1705958332.0
503,8988,1,1705972070.0
389,9558,1,1705982016.0
124,3444,1,1705952073.0
588,9368,1,1705979028.0
216,837,0,1705964998.0
506,5906,1,1705966537.0
165,682,0,1705981130.0
413,4346,0,1705976439.0
74,1778,1,1705961662.0
346,3523,0,1705978808.0
382,4863,0,1705958149.0
585,7077,1,1705979788.0
511,5590,0,1705971941.0
399,5293,1,1705961454.0
498,958,0,1705955676.0
222,8020,0,1705974445.0
371,4226,1,1705951943.0
403,759,1,1705975496.0
52,117,1,1705963446.0
578,4011,0,1705964994.0
193,3478,1,1705982046.0
567,3104,0,1705971798.0
159,2829,1,1705963270.0
67,9611,1,1705976853.0
359,3156,0,1705964628.0
533,8883,1,1705956235.0
600,807,1,1705982059.0
329,555,1,1705955150.0
320,490,0,1705971769.0
438,2287,1,1705971787.0
211,6058,0,1705973969.0
260,1931,1,1705963588.0
304,505,1,1705978442.0
118,9389,1,1705953783.0
536,2727,1,1705981322.0
358,2554,0,1705959316.0
235,6349,0,1705974425.0
410,2519,1,1705973309.0
489,9180,0,1705969748.0
392,3837,1,1705953138.0
299,8550,1,1705968889.0
147,6016,1,1705955893.0
192,1341,1,1705974180.0
311,4062,0,1705969083.0
563,2333,1,1705967459.0
150,494,1,1705968538.0
148,1308,1,1705973733.0
389,9279,0,1705975539.0
114,3878,1,1705971546.0
310,9989,0,1705978691.0
290,9156,1,1705954603.0
126,4545,0,1705950806.0
165,5100,1,1705955747.0
585,8224,1,1705959704.0
440,8190,1,1705978349.0
58,5124,1,1705958580.0
481,8099,0,1705970830.0
185,126,0,1705973775.0
85,16,0,1705973017.0
123,5070,1,1705952306.0
44,1485,0,1705964858.0
284,3838,1,1705957363.0
74,1980,1,1705965744.0
317,1464,1,1705968971.0
172,6683,0,1705952485.0
255,7824,0,1705968983.0
304,4075,0,1705954999.0
127,2367,0,1705952996.0
65,843,1,1705974634.0
296,5253,0,1705972584.0
477,9661,0,1705960897.0
607,7954,1,1705963356.0
554,9781,0,1705950756.0
537,6035,0,1705950894.0
435,8119,0,1705972246.0
30,7996,1,1705972738.0
518,46,0,1705970393.0
369,3630,1,1705965732.0
342,6230,0,1705967267.0
110,7320,0,1705962918.0
565,2882,0,1705967300.0
479,3021,0,1705952444.0
330,5762,0,1705958492.0
143,660,0,1705952558.0
398,8108,0,1705973748.0
361,4806,0,1705971195.0
482,3101,1,1705966844.0
119,2246,1,1705970310.0
122,6225,0,1705958941.0
97,3419,0,1705980765.0
426,4007,0,1705951705.0
514,9807,0,1705973260.0
157,5598,0,1705954904.0
6,4103,1,1705966191.0
445,9044,0,1705965731.0
2,1068,0,1705967270.0
389,3312,0,1705967251.0
412,4975,1,1705973856.0
144,9084,1,1705962747.0
595,4832,0,1705964963.0
337,8757,0,1705960529.0
355,8262,0,1705951595.0
230,808,1,1705964242.0
150,5027,0,1705969868.0
183,2397,1,1705972496.0
68,8519,0,1705982094.0
548,7929,1,1705956610.0
139,1945,0,1705962065.0
486,7071,0,1705976385.0
488,2863,0,1705970013.0
318,4186,1,1705961119.0
570,1735,0,1705952324.0
93,9918,0,1705954416.0
380,5339,1,1705957183.0
226,6835,1,1705957600.0
19,2665,0,1705968705.0
170,4488,0,1705973185.0
147,6267,0,1705973312.0
36,8906,1,1705959734.0
501,3743,0,1705960603.0
114,8589,0,1705977987.0
115,3996,0,1705955508.0
210,7360,0,1705956170.0
520,5769,1,1705975444.0
330,196,0,1705978253.0
129,1290,0,1705967166.0
16,7590,0,1705980867.0
461,8572,0,1705972752.0
79,4859,0,1705978483.0
437,985,0,1705975480.0
435,1683,1,1705962156.0
85,9534,0,1705950997.0
556,4511,1,1705966497.0
497,8494,1,1705979581.0
355,1905,1,1705973266.0
91,2407,1,1705980676.0
250,7856,0,1705968537.0
539,7682,0,1705982322.0
351,8962,0,1705958080.0
57,9164,1,1705971131.0
545,6586,0,1705950814.0
298,2382,0,1705952391.0
367,9135,1,1705953353.0
407,4510,1,1705974259.0
537,6066,1,1705982748.0
565,2241,1,1705975688.0
260,2732,0,1705961283.0
386,9686,1,1705968467.0
484,5428,0,1705964567.0
319,4039,0,1705957427.0
71,1693,1,1705966304.0
533,2749,1,1705957531.0
524,5328,0,1705951706.0
382,6785,1,1705960637.0
499,465,0,1705958418.0
95,7491,1,1705955043.0
6,2152,1,1705951028.0
205,2327,0,1705953439.0
129,9420,1,1705952796.0
357,4165,0,1705973499.0
504,8650,0,1705975208.0
416,9642,0,1705983113.0
359,966,1,1705968791.0
149,3806,1,1705950578.0
95,7209,0,1705979767.0
343,9262,0,1705961544.0
497,2937,0,1705981980.0
562,8333,0,1705979612.0
411,9722,0,1705953001.0
349,983,0,1705963248.0
192,6825,1,1705973493.0
570,1887,0,1705980747.0
511,1688,1,1705966463.0
231,8796,0,1705970787.0
595,3405,1,1705965594.0
484,6735,1,1705971349.0
535,3603,0,1705982313.0
379,2859,0,1705952331.0
318,3860,1,1705981260.0
466,4081,0,1705964427.0
503,1074,0,1705980448.0
395,2254,1,1705962740.0
484,7472,1,1705977540.0
441,283,1,1705963112.0
305,2702,0,1705978494.0
197,2560,1,1705965226.0
315,4647,1,1705952084.0
303,257,1,1705975476.0
211,8723,0,1705966198.0
464,5548,0,1705963323.0
130,3005,1,1705962685.0
502,4202,0,1705966381.0
508,8512,0,1705958142.0
318,2837,1,1705974438.0
140,244,0,1705975121.0
159,8102,0,1705955456.0
236,8789,0,1705965937.0
482,2875,1,1705982356.0
592,7355,1,1705973052.0
207,6964,1,1705959979.0
429,3318,0,1705974663.0
184,2911,1,1705982552.0
408,1132,1,1705972923.0
102,1631,1,1705957548.0
33,9580,1,1705980833.0
442,3481,0,1705974279.0
527,613,1,1705964812.0
365,9956,0,1705981360.0
151,3460,0,1705964153.0
480,9139,0,1705961907.0
159,6183,0,1705969342.0
382,55,1,1705971999.0
49,6337,0,1705975357.0
486,861,1,1705968414.0
77,5624,1,1705968569.0
335,9084,1,1705982450.0
85,1388,1,1705951482.0
191,4797,0,1705956272.0
131,7618,0,1705970696.0
281,7827,0,1705961291.0
131,2696,1,1705950781.0
508,984,1,1705957341.0
323,6925,1,1705957599.0
186,5254,0,1705959075.0
287,7045,0,1705977423.0
502,9922,0,1705956518.0
480,2023,1,1705964804.0
481,3331,1,1705977915.0
172,5378,1,1705970161.0
610,3647,1,1705960549.0
282,9369,1,1705977819.0
80,5133,1,1705980266.0
438,5013,0,1705952415.0
545,4012,1,1705952589.0
185,5218,0,1705965669.0
290,848,0,1705955037.0
514,7594,1,1705973066.0
482,9156,1,1705976213.0
347,7597,0,1705970220.0
205,250,1,1705977098.0
59,5368,1,1705966188.0
68,902,0,1705981053.0
507,8094,1,1705955127.0
468,804,1,1705969750.0
111,1048,1,1705968300.0
305,443,0,1705962501.0
152,3685,0,1705953830.0
480,1466,1,1705955274.0
167,3261,0,1705975973.0
407,3266,0,1705961169.0
379,9112,0,1705964191.0
586,4124,1,1705960369.0
315,4223,0,1705953089.0
334,4988,0,1705970797.0
429,6054,0,1705982368.0
6,3170,0,1705962495.0
204,9197,0,1705962694.0
209,887,1,1705972065.0
501,496,0,1705974315.0
610,4069,0,1705975715.0
67,3024,1,1705957480.0
321,1158,1,1705972657.0
600,1241,0,1705968994.0
560,680,0,1705967924.0
556,4213,0,1705979066.0
224,9472,0,1705956351.0
364,8180,1,1705969262.0
586,431,0,1705963849.0
28,545,0,1705967511.0
18,7065,0,1705973516.0
160,9945,0,1705956048.0
43,7783,1,1705969436.0
479,4575,1,1705980884.0
372,4879,1,1705976747.0
609,4204,0,1705966310.0
499,4858,0,1705953251.0
279,189,0,1705970171.0
128,238,0,1705950566.0
182,38,0,1705974260.0
67,8221,0,1705963171.0
273,2934,1,1705979245.0
170,9575,0,1705962201.0
90,7563,1,1705968493.0
527,3706,0,1705962902.0
606,9511,1,1705954450.0
95,9773,0,1705954591.0
124,8953,1,1705963585.0
323,3490,1,1705971241.0
126,720,1,1705953979.0
545,5258,1,1705975225.0
369,1739,1,1705983121.0
96,1742,0,1705981403.0
287,5377,0,1705960205.0
9,4759,1,1705980173.0
515,3391,1,1705974556.0
459,1639,1,1705979981.0
71,5974,1,1705983100.0
417,1726,1,1705977091.0
561,1957,0,1705970999.0
495,3701,1,1705967500.0
409,7404,0,1705981780.0
44,4617,1,1705974145.0
10,7390,1,1705975036.0
522,1666,1,1705982347.0
6,3329,1,1705952201.0
343,2246,0,1705982324.0
184,4014,1,1705975218.0
170,8249,0,1705955833.0
511,3091,1,1705962314.0
455,6018,0,1705973760.0
467,7915,0,1705958368.0
124,9106,0,1705960834.0
371,7151,1,1705967906.0
487,108,0,1705975204.0
479,2708,0,1705961281.0
208,3364,0,1705953624.0
402,655,0,1705980655.0
560,4792,0,1705961262.0
134,7373,0,1705951026.0
120,9745,1,1705977055.0
256,4525,0,1705974607.0
433,4,0,1705982078.0
588,6343,0,1705964447.0
540,9783,0,1705980291.0
434,9636,0,1705963487.0
137,1672,1,1705982183.0
445,1239,0,1705981227.0
524,4042,1,1705973309.0
426,4014,1,1705956355.0
9,5598,1,1705956351.0
137,354,0,1705965805.0
143,3466,0,1705965309.0
479,8905,1,1705966968.0
508,4243,1,1705958933.0
445,6051,0,1705967009.0
463,2286,1,1705963038.0
502,8572,1,1705952605.0
527,4674,0,1705965535.0
179,1004,0,1705980898.0
604,1997,1,1705964187.0
163,9650,0,1705960424.0
286,1565,1,1705980022.0
204,1096,1,1705952588.0
486,8644,1,1705964084.0
479,463,1,1705981662.0
491,4895,1,1705957186.0
468,535,1,1705950818.0
382,1864,1,1705981988.0
606,6107,0,1705953062.0
329,3007,1,1705968565.0
49,4723,0,1705971569.0
263,4671,0,1705965149.0
189,133,1,1705960878.0
610,7356,1,1705966561.0
390,4342,1,1705967219.0
130,9596,1,1705951627.0
129,5353,1,1705976443.0
588,2225,1,1705951651.0
213,7414,1,1705978967.0
318,6478,0,1705962838.0
323,3029,0,1705964219.0
44,2892,1,1705972056.0
358,7707,1,1705969480.0
125,7883,1,1705982663.0
160,5346,1,1705982858.0
98,1568,1,1705968118.0
420,7225,1,1705978725.0
403,6366,0,1705971226.0
359,5716,0,1705951755.0
454,5137,1,1705979786.0
298,1296,0,1705964081.0
347,5346,0,1705952193.0
56,7418,1,1705972629.0
414,1565,0,1705966195.0
537,2612,1,1705974383.0
322,7576,0,1705981082.0
102,9787,0,1705950908.0
438,6413,0,1705957894.0
172,3642,0,1705982736.0
590,4218,0,1705957778.0
159,6647,0,1705950947.0
484,6230,0,1705957443.0
480,1985,1,1705958889.0
388,2643,0,1705972712.0
463,2050,1,1705979901.0
279,8752,1,1705960566.0
115,3824,1,1705973242.0
29,6676,0,1705978325.0
218,604,1,1705953455.0
447,4774,1,1705964530.0
170,4040,0,1705968889.0
541,9093,0,1705952569.0
600,940,0,1705974354.0
486,749,1,1705981570.0
500,9975,1,1705972108.0
5,7614,0,1705980089.0
113,5198,0,1705967062.0
241,756,1,1705952207.0
357,2945,1,1705979302.0
592,538,0,1705979068.0
403,1894,0,1705965334.0
41,3715,1,1705960149.0
30,2787,0,1705962265.0
9,4724,1,1705979736.0
512,2392,1,1705957310.0
138,9677,0,1705982309.0
389,2784,1,1705960615.0
241,995,1,1705950597.0
377,7187,0,1705960053.0
49,2315,1,1705958864.0
205,796,1,1705976637.0
155,5852,0,1705974305.0
168,2051,0,1705951931.0
399,1864,1,1705965326.0
459,2790,0,1705955443.0
386,5163,1,1705953222.0
428,5490,1,1705977183.0
65,7880,1,1705969762.0
600,6154,0,1705965459.0
441,9576,1,1705981284.0
335,3722,1,1705963009.0
598,5190,1,1705969228.0
129,453,1,1705981503.0
147,8531,1,1705980504.0
19,9231,0,1705964949.0
446,9565,1,1705970710.0
152,7644,0,1705977639.0
399,6856,1,1705963561.0
68,742,0,1705966477.0
386,5177,0,1705956199.0
317,6160,1,1705960382.0
560,8207,0,1705979932.0
479,4091,1,1705978716.0
431,1994,0,1705972502.0
147,6679,1,1705955167.0
218,4569,1,1705979023.0
437,6452,1,1705966458.0
471,1469,1,1705969387.0
554,5432,1,1705954085.0
385,1375,1,1705967709.0
96,6002,1,1705982594.0
600,4079,1,1705965790.0
507,8307,1,1705970260.0
238,6442,1,1705975524.0
396,103,0,1705960710.0
264,6403,1,1705958802.0
256,4972,0,1705969248.0
593,3267,1,1705974422.0
540,7500,0,1705967396.0
168,3142,1,1705979208.0
83,2058,0,1705980346.0
163,9560,1,1705958931.0
383,100,0,1705959740.0
166,288,0,1705968009.0
598,2052,1,1705968704.0
417,9792,1,1705960580.0
201,1657,1,1705971966.0
535,3072,1,1705951129.0
146,147,1,1705950629.0
440,314,1,1705982269.0
443,6592,1,1705967917.0
470,2921,1,1705973907.0
561,8157,0,1705976097.0
129,3471,1,1705962419.0
357,1492,0,1705960241.0
451,8263,1,1705958606.0
276,2602,0,1705981580.0
481,1912,0,1705969030.0
523,8147,0,1705953826.0
126,52,1,1705955311.0
592,8638,0,1705954858.0
495,3465,1,1705977389.0
41,5244,1,1705953971.0
375,2121,0,1705980206.0
583,8635,1,1705950845.0
126,7849,1,1705981446.0
479,948,0,1705957753.0
149,6473,1,1705956525.0
42,1417,1,1705963118.0
168,7044,0,1705967385.0
77,7572,0,1705961932.0
226,5200,0,1705962743.0
6,6331,0,1705964067.0
386,473,0,1705969045.0
555,9146,1,1705959014.0
422,813,1,1705961088.0
168,9877,1,1705976104.0
28,7875,1,1705970726.0
366,5641,0,1705958877.0
515,2708,0,1705978969.0
537,4201,0,1705974303.0
56,2331,0,1705964610.0
155,214,1,1705966636.0
420,7366,0,1705956705.0
314,2475,1,1705976783.0
70,7320,1,1705960158.0
272,8412,0,1705980053.0
365,1543,1,1705979544.0
284,1639,0,1705965619.0
360,2145,0,1705981883.0
325,3368,0,1705966672.0
9,1187,0,1705971347.0
166,5177,1,1705981343.0
575,2021,0,1705958232.0
379,4494,0,1705963285.0
44,1103,0,1705970156.0
563,2247,1,1705966004.0
534,6818,1,1705953976.0
435,3462,0,1705967142.0
467,4742,1,1705964662.0
96,1116,0,1705960936.0
272,4380,0,1705952862.0
149,3959,1,1705968160.0
429,3869,0,1705960576.0
365,9423,0,1705965760.0
438,8641,1,1705972137.0
276,3388,1,1705951879.0
157,4707,0,1705960325.0
417,5382,0,1705959292.0
317,1408,1,1705955309.0
569,4493,0,1705957611.0
232,2449,0,1705983071.0
562,4256,1,1705974635.0
371,6521,0,1705961230.0
508,1676,1,1705981553.0
298,8592,0,1705957552.0
150,1169,0,1705962191.0
252,6679,0,1705955069.0
203,704,1,1705958252.0
204,4442,0,1705982086.0
382,9494,0,1705977381.0
211,1003,0,1705970789.0
429,4612,0,1705980666.0
553,2405,0,1705961308.0
554,6946,1,1705965302.0
33,1660,0,1705981097.0
429,376,1,1705979382.0
40,4804,0,1705959820.0
490,6306,1,1705969084.0
310,4374,1,1705978232.0
147,290,0,1705966950.0
357,7010,0,1705968718.0
247,5318,0,1705962759.0
83,5604,1,1705959495.0
593,9088,0,1705955759.0
308,9820,0,1705958466.0
456,3318,0,1705971924.0
560,6978,1,1705954765.0
355,4064,0,1705964225.0
217,9828,0,1705963274.0
592,672,0,1705969594.0
363,7746,0,1705965699.0
168,3997,1,1705954095.0
174,9340,0,1705965304.0
149,5757,1,1705950396.0
573,9005,1,1705976453.0
607,4059,1,1705957786.0
434,2065,1,1705953577.0
396,2015,1,1705982563.0
160,8735,0,1705954473.0
423,2122,1,1705963246.0
2,7932,1,1705977971.0
38,1725,1,1705955583.0
281,9779,0,1705962150.0
171,2715,1,1705977683.0
187,4289,1,1705963134.0
391,3074,1,1705978227.0
71,1270,1,1705965668.0
139,4392,1,1705954981.0
299,82,1,1705958200.0
502,6129,1,1705952718.0
314,1866,1,1705960440.0
42,7360,1,1705965878.0
551,4779,1,1705970094.0
466,8798,0,1705961218.0
501,3164,0,1705981904.0
270,1208,0,1705977908.0
111,8711,1,1705970967.0
448,660,0,1705952310.0
77,6332,0,1705965643.0
272,6863,1,1705971307.0
213,4319,0,1705960037.0
562,7016,0,1705966499.0
393,436,0,1705972357.0
140,5060,1,1705960783.0
68,8209,0,1705966976.0
14,619,0,1705958846.0
118,3481,0,1705982240.0
326,7333,0,1705954948.0
249,5453,0,1705954612.0
438,1016,1,1705953331.0
460,2058,1,1705963890.0
44,3704,1,1705967252.0
322,4677,1,1705958610.0
367,5360,1,1705959929.0
74,1393,0,1705961271.0
110,2308,1,1705980214.0
238,6782,1,1705976458.0
311,3565,1,1705960963.0
129,5608,0,1705975453.0
556,4661,0,1705964266.0
337,785,0,1705971743.0
9,6761,0,1705975424.0
24,4941,0,1705974966.0
469,6454,1,1705954249.0
525,9962,1,1705957560.0
309,3563,1,1705961949.0
402,3269,0,1705971249.0
600,4522,0,1705958481.0
561,7424,0,1705958939.0
182,6611,1,1705953704.0
508,1444,0,1705982613.0
586,7299,0,1705979809.0
451,1134,1,1705969199.0
18,1687,0,1705962047.0
411,6565,0,1705954732.0
213,7961,0,1705980827.0
274,1901,0,1705973163.0
198,4562,1,1705972417.0
296,899,1,1705956902.0
565,2721,0,1705969399.0
247,9130,0,1705971847.0
133,4514,1,1705961881.0
103,382,0,1705964436.0
413,9251,1,1705972198.0
272,3785,0,1705971650.0
216,2481,1,1705975049.0
41,7273,1,1705982989.0
225,7144,0,1705966367.0
514,3905,1,1705982255.0
533,4119,0,1705956291.0
392,740,0,1705960103.0
160,8323,1,1705969162.0
399,1645,0,1705979232.0
181,4302,1,1705966363.0
358,7602,0,1705961663.0
539,9225,1,1705966607.0
121,2044,0,1705975097.0
21,367,1,1705980343.0
586,5865,0,1705956398.0
305,4786,1,1705966364.0
221,5019,1,1705968885.0
408,9109,1,1705962776.0
40,9477,0,1705964538.0
128,1933,0,1705976660.0
600,512,0,1705961454.0
129,8914,0,1705980046.0
563,7377,0,1705978340.0
558,4202,0,1705981132.0
593,6802,0,1705952153.0
553,1992,0,1705966754.0
556,5430,0,1705968712.0
172,5309,1,1705973190.0
4,1662,0,1705975148.0
300,1847,1,1705960232.0
91,7444,1,1705969553.0
404,5338,0,1705968830.0
253,1700,0,1705957683.0
426,3029,1,1705976023.0
480,3715,0,1705952570.0
520,1741,0,1705980217.0
49,3233,0,1705963773.0
561,5754,0,1705957195.0
395,2512,0,1705979766.0
122,2051,0,1705970991.0
258,799,1,1705963015.0
474,9678,0,1705980536.0
537,7862,0,1705975289.0
166,4617,0,1705966011.0
529,4552,1,1705974772.0
112,6136,1,1705960329.0
16,3338,0,1705955634.0
393,5072,1,1705966819.0
173,3569,0,1705973327.0
137,7603,0,1705954094.0
503,5077,1,1705969475.0
586,9764,0,1705958299.0
228,4345,1,1705981668.0
214,6814,1,1705978556.0
490,1960,0,1705964197.0
102,2673,1,1705975009.0
98,2924,0,1705972734.0
164,8808,0,1705968835.0
447,6541,1,1705977234.0
173,282,1,1705969323.0
267,691,1,1705972454.0
248,4565,1,1705964713.0
160,6731,0,1705967887.0
603,3487,1,1705951680.0
137,7049,1,1705964716.0
104,4063,0,1705961946.0
307,2149,0,1705961221.0
525,5905,0,1705958239.0
206,5892,0,1705980970.0
90,7453,0,1705980135.0
180,5978,1,1705975065.0
89,9745,0,1705980422.0
416,309,1,1705956737.0
287,3344,0,1705973020.0
226,7066,1,1705971936.0
563,2448,0,1705968706.0
294,2679,0,1705978776.0
535,738,0,1705971665.0
145,4,1,1705966978.0
318,1774,0,1705961780.0
295,8350,1,1705955513.0
382,2125,0,1705959489.0
180,9022,0,1705975025.0
365,9970,0,1705975658.0
373,4444,0,1705960260.0
603,5984,1,1705957432.0
502,4702,1,1705964078.0
70,6039,1,1705979937.0
321,6485,1,1705972930.0
174,1353,1,1705958467.0
9,2166,0,1705976497.0
240,231,0,1705960348.0
545,7385,0,1705970548.0
225,831,1,1705979749.0
506,5470,0,1705981294.0
380,9571,1,1705958310.0
177,91,1,1705972659.0
310,1811,0,1705973194.0
219,4613,0,1705958285.0
248,6479,1,1705972404.0
344,2099,0,1705961954.0
68,4228,0,1705978553.0
467,9708,0,1705970732.0
422,2116,0,1705962099.0
419,3469,1,1705977849.0
93,918,0,1705964023.0
265,5531,1,1705954206.0
435,2434,0,1705957391.0
248,2440,1,1705979239.0
323,1942,0,1705979102.0
435,2651,0,1705951089.0
435,399,0,1705976520.0
157,6315,0,1705951025.0
400,5640,1,1705981657.0
480,462,0,1705972746.0
126,7,1,1705972308.0
58,6528,0,1705967681.0
400,9236,1,1705965056.0
250,3809,1,1705956395.0
276,675,0,1705959740.0
272,434,1,1705956733.0
80,3255,0,1705979111.0
334,8086,1,1705953107.0
128,4094,0,1705982800.0
146,4155,0,1705980071.0
390,4685,0,1705958122.0
43,5458,0,1705955138.0
140,6717,0,1705951815.0
213,8538,0,1705967740.0
154,6400,0,1705982912.0
48,4114,1,1705972826.0
372,7513,0,1705952229.0
430,2013,1,1705965917.0
533,8773,1,1705963081.0
594,4090,1,1705971855.0
175,8614,1,1705962769.0
299,2477,0,1705953218.0
155,3014,0,1705965226.0
164,440,0,1705979981.0
256,789,1,1705950909.0
45,2479,1,1705967400.0
413,2539,1,1705950715.0
222,8244,0,1705963901.0
106,1520,0,1705974732.0
209,131,0,1705968167.0
178,7532,0,1705953098.0
333,436,0,1705966257.0
296,9069,1,1705969497.0
365,9541,0,1705976605.0
445,6581,0,1705978894.0
603,7226,1,1705977985.0
400,4988,1,1705974638.0
514,5451,0,1705961887.0
104,4290,0,1705982221.0
256,9892,0,1705963799.0
104,8756,1,1705973640.0
242,5761,1,1705977233.0
31,8655,1,1705976361.0
128,3367,0,1705978877.0
95,5597,0,1705973805.0
429,2443,1,1705962876.0
86,2510,0,1705980228.0
423,3006,1,1705969515.0
207,4202,0,1705955402.0
287,7930,0,1705966401.0
232,4638,1,1705955469.0
352,7801,1,1705975912.0
480,7647,1,1705962124.0
360,437,0,1705968656.0
416,5254,1,1705967997.0
300,8318,1,1705956445.0
304,745,1,1705982059.0
609,9266,0,1705953705.0
495,1921,1,1705951409.0
500,1727,0,1705957342.0
304,5844,1,1705958000.0
169,9476,1,1705965093.0
586,7172,1,1705968565.0
148,7692,0,1705974659.0
448,9801,0,1705976545.0
577,7014,0,1705972848.0
288,4147,1,1705981944.0
134,8177,0,1705959858.0
56,1790,1,1705980260.0
534,4097,0,1705962636.0
124,46,0,1705968790.0
65,4588,0,1705956574.0
272,7530,1,1705950574.0
382,5089,0,1705962527.0
165,557,1,1705975168.0
128,2110,0,1705964701.0
99,1092,1,1705964580.0
527,1076,1,1705980957.0
96,7735,1,1705966503.0
411,4314,1,1705957403.0
140,3014,0,1705952771.0
501,4176,1,1705954905.0
537,993,1,1705969413.0
154,3712,0,1705967671.0
236,9574,0,1705955883.0
256,1599,0,1705971794.0
59,5704,0,1705962918.0
172,2003,0,1705976338.0
604,3239,0,1705981228.0
155,2581,1,1705967473.0
74,6804,0,1705967587.0
299,547,1,1705955988.0
500,2010,1,1705963063.0
334,2469,1,1705963172.0
135,7440,0,1705957744.0
598,8824,0,1705962846.0
95,9784,1,1705969846.0
368,578,1,1705979416.0
121,190,0,1705957463.0
395,1645,0,1705952402.0
315,2939,0,1705958697.0
562,6215,1,1705959255.0
460,5995,0,1705950485.0
268,4115,0,1705957882.0
98,8178,0,1705964753.0
310,929,1,1705956610.0
101,195,0,1705963891.0
250,9496,0,1705960898.0
79,9244,1,1705980945.0
261,4251,1,1705978820.0
359,7171,0,1705953533.0
479,6736,1,1705955425.0
228,9162,0,1705965489.0
118,9229,1,1705970346.0
272,9398,0,1705965549.0
540,8665,0,1705963426.0
395,1668,0,1705965491.0
153,4601,0,1705952617.0
435,4310,0,1705952299.0
486,3481,1,1705966434.0
456,4489,0,1705956903.0
527,1371,1,1705971851.0
432,8388,1,1705976978.0
422,8506,1,1705972452.0
365,2259,1,1705980701.0
115,4378,0,1705971263.0
287,5193,1,1705962213.0
595,4880,0,1705974541.0
418,1712,0,1705974320.0
451,5580,0,1705953884.0
220,9438,1,1705983029.0
182,4155,1,1705963753.0
134,2673,0,1705965927.0
119,6758,1,1705954402.0
49,4492,0,1705981418.0
52,46,1,1705971260.0
494,3658,0,1705956253.0
250,5209,0,1705968342.0
129,173,1,1705974248.0
59,8850,0,1705977499.0
598,3361,0,1705962183.0
283,4757,1,1705959215.0
607,7904,0,1705974350.0
342,873,1,1705968991.0
309,4033,1,1705977551.0
487,7068,0,1705952913.0
151,2480,0,1705969218.0
205,1576,0,1705976450.0
405,4307,1,1705975575.0
583,2926,0,1705963047.0
591,6501,1,1705954315.0
595,2702,0,1705977325.0
222,2597,0,1705964894.0
600,8997,1,1705974118.0
115,1019,1,1705970746.0
55,841,0,1705970601.0
58,9420,0,1705957689.0
348,9532,1,1705961032.0
122,384,0,1705982928.0
271,1453,0,1705962008.0
79,4930,1,1705962601.0
595,4323,1,1705970575.0
548,7423,0,1705968854.0
376,7741,0,1705978046.0
386,2383,1,1705978069.0
